,id,book_id,profile_id,created_at,updated_at,text,star_rating_id,status,Clean_Text,compound,Sentiment,Book
234,2433997,135094,246039,30/7/2018 21:19:04,30/7/2018 21:19:04,What read Anna goes trip museum with finds very difficult follow rules museum Every move makes seems trouble just distracted from paying attention Right when enough last curious behind scenes gains appreciation Wonderfully illustrated included great works some more famous than others There great appendix kids could definitely empathize with Anna could with especially about touching part kids enjoyed recognizing learning about paintings,2578123,public,what anna trip museum difficult follow rule move trouble attention last curious behind scene gain appreciation great work famous other great appendix kid anna part kid learning painting,0.9186,Positive,Anna at the Art Museum
235,2433513,135094,54729,30/7/2018 16:49:39,30/7/2018 16:49:39,Even adult some museums blah boring museum know that there were times wanted doze this Anna young girl museum just trying through time there bored doesn know about museum rules keeps getting trouble This wonderfully illustrated children that incorporates pieces throughout There early Japanese pieces Monet Degas Scream Edvard Munch walls museum even gives pieces names dates artists well where they housed their real world museums meant teaching tool learning about museum rules etiquette also about learning really appreciate what offer love museums surrounded that talent different perspectives think this will share with your youngster review live September,2577639,public,adult museum museum time doze anna young girl museum time museum rule trouble illustrated child piece early japanese piece degas edvard munch wall piece name artist real world museum tool museum rule etiquette offer love museum talent different perspective youngster september,0.6486,Positive,Anna at the Art Museum
236,2432893,135094,358182,30/7/2018 12:58:20,30/7/2018 12:58:20,could relate this from parents point view sure very small children should even allowed museums Just heads Every parent should have read this story very good enjoyed illustrations,2577019,public,parent point sure small child museum head parent story good illustration,0.6369,Positive,Anna at the Art Museum
237,2419602,135094,478063,23/7/2018 20:49:41,23/7/2018 20:49:41,Anna mother visiting museum Anna extremely BORED Every time tries entertain herself museum attendant stop until introduced room where artists working restore magic revealed Anna follows throughout rest museum outside This introduces some great pieces artists kids this must read picture before trip museum,2563821,public,anna mother museum bored time museum attendant stop room artist restore magic anna rest museum great piece artist kid picture trip museum,0.4588,Positive,Anna at the Art Museum
238,2414301,135094,495594,21/7/2018 03:37:17,21/7/2018 03:37:17,This might most realistic child visits museum story read adored Anna trying figure what central story while various pieces famous formed backdrop seemed there were three styles layered each page couldn decide that busy photography graphic rendering what looks like hand drawn painted people main gimmick that fair word inclusion identifiable works list everything with pictures artist medium included back which excellent main these appear high quality photographs into computer rendered background shaded walls doorways columns Anna mother sainted museum attendant play their drama this stage drawn style that reminded rough energetic lines Calvin Hobbes cartoons story itself seems well suited suggested purpose introducing young children concept museum what will expected child when visits seems sort story child would through spend time with caregiver maybe less likely choose themselves Perhaps unlike museum visit provided digital copy publisher through Galley order review,2558524,public,realistic child visit museum story anna figure central story various piece famous backdrop style page busy photography graphic rendering look hand people main gimmick fair word inclusion identifiable work everything picture artist medium excellent main high quality photograph computer background wall column mother museum attendant drama stage style rough energetic line cartoon story suited suggested purpose young child concept museum child visit story child time likely museum visit digital copy publisher galley order review,0.9022,Positive,Anna at the Art Museum
239,2412957,135094,270989,20/7/2018 08:47:03,20/7/2018 08:47:03,This cute picture young children read year daughters year loved looking pictures love that real that children find museum,2557180,public,cute picture young child year daughter year picture real child museum,0.4588,Positive,Anna at the Art Museum
240,2412528,135094,412048,19/7/2018 23:53:36,19/7/2018 23:53:36,Copy highly suggestible prelude little ones their first trip museum gallery,2556751,public,suggestible prelude little one first trip museum gallery,0.0,Neutral,Anna at the Art Museum
241,2407072,135094,391714,17/7/2018 11:05:32,17/7/2018 11:05:32,Cute think caregivers children that have ever been museum relate this know certainly like that ended with positive note even after being told Anna excited back again,2551340,public,cute caregiver child positive note excited,0.8402,Positive,Anna at the Art Museum
242,2406848,135094,183537,17/7/2018 09:20:23,17/7/2018 09:20:23,Anna mother takes museum Anna bored finds herself getting into trouble with attendant finds half open door that says Entry says inside What sees chances feels about museum Author included notes about famous artwork featured,2551117,public,anna mother museum anna bored trouble attendant open door entry what chance museum author note famous artwork,-0.4215,Negative,Anna at the Art Museum
243,2406344,135094,474653,17/7/2018 00:02:58,17/7/2018 00:02:58,received this from Netgalley exchange honest review aimed little high daughter with this pick still young regardless read this afternoon Some bright colors caught attention mostly didn have reaction cute that think enjoy when older really like that featured actual paintings other artwork throughout best part that there information about each piece glossary rating Anna Museum actually little closer,2550613,public,netgalley exchange honest review little high daughter young afternoon bright color attention reaction cute old actual painting artwork good part information piece glossary rating anna museum little close,0.9022,Positive,Anna at the Art Museum
244,2405721,135094,383095,16/7/2018 16:49:00,16/7/2018 16:49:00,adorable read loud families little girl experiences museum first time After learning things discovers that magic exists beneath layers dirt paint Wonderful illustrations feature images real paintings endpages give extra information about paintings parents older kids enjoy,2549990,public,adorable loud family little girl museum first time thing magic layer dirt paint wonderful illustration image real painting endpage extra information painting parent old kid,0.6705,Positive,Anna at the Art Museum
245,2405339,135094,499214,16/7/2018 14:12:38,16/7/2018 14:12:38,ANNA MUSEUM little Anna displeased museum with bored rules quiet sheer stuffiness until kindly guard admits secret room where restoration happening There discovers painting girl just grumpy that changes everything learns that imitates life This chock full representations paintings from many world class galleries providing fine entree child into world Grateful Annick Press NetGalley opinions mine alone #AnnaAtTheArtMuseum #NetGalley,2549608,public,anna museum little anna displeased museum bored rule quiet sheer stuffiness guard secret room restoration girl grumpy change everything imitate life chock full representation painting many world class gallery fine entree child world grateful annick press netgalley opinion annaattheartmuseum # netgalley,0.0202,Neutral,Anna at the Art Museum
246,2405202,135094,346251,16/7/2018 13:03:05,16/7/2018 13:03:05,Anna visit museum beyond bored with rules boring pictures That until realizes that really reflect real world absolutely love illustration style this very cool real pieces scaled down into frames page appreciated that there guide back This would read beginning school year teacher,2549471,public,anna visit museum bored rule picture that real world illustration style real piece frame page guide school year teacher,-0.2732,Negative,Anna at the Art Museum
247,2405050,135094,497046,16/7/2018 11:53:21,16/7/2018 11:53:21,Delightful story children ages Teaches valuable lesson throughout story Love that contains true factual information about many included story,2549320,public,delightful story child age valuable lesson story love true factual information many story,0.9313,Positive,Anna at the Art Museum
248,2405013,135094,68972,16/7/2018 11:41:02,16/7/2018 11:41:02,This super cute loved great they drew everything even down having real pictures artwork thought that awesome when little kids really know much about artwork this least introduce them writing style really simple with like this that great course again pictures words didn really match form sure only because Still this great story kids well some follow conversations with everything that world,2549283,public,cute great everything real picture artwork awesome little kid much artwork least style simple great course picture word form sure great story kid conversation everything world,0.9709,Positive,Anna at the Art Museum
249,2391696,135094,393623,9/7/2018 18:21:33,9/7/2018 18:21:33,Anna Museum written Hazel Hutchins Gail Herbert well illustrated Crump Anna very bored during visit gallery with mother Anna decides entertain herself However constantly reprimanded mother attendant until something changed artwork figuratively seem different Anna According About section this museum filled with wide range artists from many different eras countries seems that most artwork currently housed Metropolitan Museum York featured artworks include following artists Jean Baptiste Greuze Georges Seurat Edvard Munch Claude Monet Diego Rivera Paul zanne Mary Cassatt William Johnson Edgar Degas Anna Museum contains entertaining story amid lovely works ideal prepare children their first visit museum This enjoyable easy read picture geared toward young children particularly preschoolers second graders Note received this from NetGalley which program designed bloggers write reviews exchange opinions expressed this review,2535978,public,anna museum hazel gail crump anna bored visit gallery mother anna entertain mother attendant something artwork different anna section museum wide range artist many different era country artwork metropolitan museum york artwork artist jean baptiste greuze seurat edvard munch claude monet diego rivera paul mary cassatt william johnson degas anna museum entertaining story lovely work ideal child museum enjoyable easy read picture young child second grader netgalley program blogger review exchange opinion review,0.9442,Positive,Anna at the Art Museum
250,2385674,135094,328809,6/7/2018 11:48:22,6/7/2018 11:48:22,Have ever tried visit museum with child Were ever child found museums boring Would like find your adventures museum even they create some chaos these could true read this picture child your life extra bonus there reproductions famous artworks story with chance learn more about them artists clever that well executed with enticing illustrations,2529961,public,visit museum child child museum adventure museum chaos picture child life extra bonus reproduction famous artwork story chance artist clever enticing illustration,0.7269,Positive,Anna at the Art Museum
251,2383770,135094,494443,5/7/2018 12:35:03,5/7/2018 12:35:03,Anna Museum Hazel Hutchins Gail Herbert marvelous children about makes open pages this disappoint Telling sweet little story highs lows Anna visit with mother museum Hutchins Herbet have brought life very true happenings child experience such place Boredom rules busy museum attendant seem ruin Anna visit they story genuine beautifully enhanced illustrations with actual images real pieces scattered throughout exhibits About section back each work that seen earlier pages cited making this seek find well learn more extend through activity While school boards decreasing Arts classroom Hutchins Herbert give simple trip museum life Anna finds magic appreciates beauty wonder each piece Readers visit this size museum grow love appreciation Arts both their homes their library would make great addition shelves Educators could easily base single artists study using this jumping point further study,2528058,public,anna museum hazel gail marvelous child open page sweet little story high anna visit mother museum hutchin herbet life true happening child experience place boredom rule busy museum attendant ruin anna visit story genuine illustration actual image real piece exhibit section work early page extend activity school board art classroom hutchin simple trip museum life anna magic beauty wonder piece reader size museum love appreciation art home library great addition shelf educator single artist study jumping point study,0.967,Positive,Anna at the Art Museum
252,2382911,135094,477235,5/7/2018 00:18:41,5/7/2018 07:06:33,ANNA MUSEUM little Anna displeased museum with bored rules quiet sheer stuffiness until kindly guard admits secret room where restoration happening There discovers painting girl just grumpy that changes everything learns that imitates life This chock full representations paintings from many world class galleries providing fine entree child into world Thank author Annick Press NetGalley review copy Opinions mine #AnnaAtTheArtMuseum #NetGalley,2527201,hidden,anna museum little anna displeased museum bored rule quiet sheer stuffiness guard secret room restoration girl grumpy change everything imitate life chock full representation painting many world class gallery fine entree child world author annick press netgalley review opinion annaattheartmuseum # netgalley,-0.4445,Negative,Anna at the Art Museum
253,2382640,135094,292334,4/7/2018 20:09:13,4/7/2018 20:09:13,Very cute clever about Anna bored unnamed museum because anything look touch shout even What like actions reflected pictures that near Very clever Cute picture introduce kids into work from around world only qualm have with this that they jumped around museums show artwork they wanted show main York think they could have worked with just that instead jumping other museums class alignnone size full image http reyes sinclair content uploads Screen Shot Anna museam class alignnone size full image http reyes sinclair content uploads Screen Shot Anna museam Thanks Netgalley making this available honest review,2526930,public,cute clever anna bored unnamed museum anything touch shout what action picture clever cute picture introduce kid world qualm museum artwork main york think museum class alignnone size full image reye sinclair content screen anna museam class alignnone size full image reye sinclair content screen anna museam thank netgalley available honest review,0.9403,Positive,Anna at the Art Museum
254,2382364,135094,487529,4/7/2018 17:11:11,4/7/2018 17:11:11,Anna Museum shows young child brought museum mother bored when does show interest something gets disdainful looks chastisement from nearby guard when touching painting instance speaking loud volume when roaring ceramic lion Fortunately though Anna gets opportunity drawn into world when finds partially open door When door half open very hard wonder what lies other side invited visit restoration room finds painting bored girl that connects with rest visit transformed drawn This would perfect introduction museums read with child especially needs prepared experience Conversations about engage what pieces interest could This amusing read having recently taken four seven year daughters their first museum Unlike Anna they were both quite engaged from beginning resonated with keeping sharp them making sure they didn touch where they weren supposed speed which they cover room whew Another item note appreciated diverse cast characters Representation matters treat have with characters that look like America looks especially ordinary topic that nothing with race Civil Rights Throughout pages will notice familiar works background close artwork again shown thumbnail size where further details given received free digital this from NetGalley exchange honest review,2526654,public,anna museum young child museum mother show interest something disdainful look chastisement nearby guard instance loud volume ceramic lion anna opportunity world open door door half open hard wonder side visit restoration room bored girl connect rest visit introduction museum child prepared experience conversation piece interest amusing read year daughter museum anna engaged beginning sure touch speed cover room item note diverse cast character representation character america ordinary topic nothing race civil right page familiar work background close artwork thumbnail size detail free digital netgalley exchange honest review,0.9657,Positive,Anna at the Art Museum
255,2381749,135094,390563,4/7/2018 10:54:36,4/7/2018 10:54:36,This very lovely illustrations great Story easy small follow retain some wisdom Will show before visiting museum Thanks,2526039,public,lovely illustration great story easy small follow retain wisdom museum thank,0.9493,Positive,Anna at the Art Museum
256,2800764,149228,253284,17/2/2019 13:28:03,17/2/2019 13:28:03,wasn sure what think when started this enjoy Evan Hansen with issues very much loner living with feeling invisible everyone else therapist asks write letters himself goes well until last letter snatched from Connor Murphy Evan always crush Connor younger sister letter found after Connor commits suicide Connor parents believe Evan only friend Things hand Lies woven money raised orchard planted Overall good read,2944422,public,hansen issue much loner feeling invisible everyone therapist letter last letter connor murphy evan connor young sister letter connor suicide connor parent friend thing hand lie money orchard overall good read,0.4588,Positive,Dear Evan Hansen
257,2798185,149228,417030,16/2/2019 07:43:02,16/2/2019 07:43:02,knew read this once when transfers West this year does disappoint possible more excited play,2941848,public,read transfer west year disappoint possible play,-0.0772,Negative,Dear Evan Hansen
258,2798177,149228,452181,16/2/2019 07:30:26,16/2/2019 07:30:26,taken while read this think because wanted right headspace wanted able dedicate time read fully This important deals with many topics that people today especially myself have problem truly talking about just about suicide about mental health about families friendships learning through life Connor project showing people trying help them understand that they alone There will people around that will listen care that they need speak about these things extremely important topic that needs more people educated happy exhists there that deals with,2941840,public,read right headspace able dedicate time important deal many topic people today problem suicide mental health family life connor project people help people listen care thing important topic people happy exhist deal,0.6124,Positive,Dear Evan Hansen
259,2796568,149228,167193,15/2/2019 09:27:38,15/2/2019 09:27:38,HUGE Dear Evan Hansen therefore excited when this came Netgalley when first announced YALC last year lovely have another experience this story,2940233,public,huge dear evan hansen excited netgalley yalc last year experience story,0.743,Positive,Dear Evan Hansen
260,2796304,149228,479829,15/2/2019 06:59:40,15/2/2019 06:59:40,loved this much themes mental illness were portrayed honest limelight friendship very special fills youth with hope,2939969,public,much theme mental illness honest limelight friendship special fill youth hope,0.8442,Positive,Dear Evan Hansen
261,2796225,149228,223182,15/2/2019 05:38:36,15/2/2019 05:38:36,Dear Grace Taylor today going good here highly doubt that would have managed avoid this musical That said know would want have friend paid over still paying this adamant regrets went into this weird place knew plot knew very well also read novels born obsession with Broadway Musicals Mellissa Cruz attempted something similar with Hamilton novel called Eliza Alex which unfortunately didn really enjoy Therefore somewhat nervous about reading more into lives characters knew loved worried about ruining them read much about musical including Through Window which fascinating However adaptation right street leapt chance reviewing wasn disappointed which honestly surprised about Normally like this live hype novel sticks pretty close storyline whilst also delving into parts narrative which wouldn from soundtrack alone There also some extra plot points which added story which having spoken said friend seen stage show either These points excellently intertwined without taking away from musical even lucky enough have seen that bitter Overall loved novel delved extensively into plot learnt more than thought would about characters already familiar with There decisions that both Evan Conor make which morally wrong help root from them also heart wrenching musical musical impact cannot recommend this adaptation enough,2939890,public,dear grace taylor today doubt musical that friend adamant regret weird place plot novel obsession broadway musical mellissa cruz something similar hamilton novel eliza alex nervous character worried ruining much musical window fascinating adaptation right street leapt chance surprised live hype novel stick close storyline part narrative soundtrack extra plot point story friend stage point musical lucky bitter novel plot learnt thought character familiar decision conor wrong help root heart musical musical impact adaptation,0.9062,Positive,Dear Evan Hansen
262,2792295,149228,418626,13/2/2019 04:55:16,13/2/2019 04:55:16,idea this based musical novel really enjoyed thought covered many topics that people could relate Loneliness mental health insecurity pressures social media desperate Evan experiences most these things finds hard open truth ends digging himself deeper into mess that hard many mixed emotions reading this,2935962,public,idea musical novel thought many topic people loneliness mental health insecurity pressure social medium desperate evan thing hard open truth deep mess many mixed emotion,-0.8126,Negative,Dear Evan Hansen
263,2785566,149228,292561,10/2/2019 07:44:06,10/2/2019 07:44:06,great novel hugely anticipated West great concept Evan read letter ends living pretending secret best friend Connor Murphy grieving parents welcome Evan into their home Evan seeks give them comfort they need this okay battles conscience initially before deciding helping them soon those actions have consequences brilliantly written novel that really fleshes play,2929236,public,great novel west great concept evan letter secret good friend connor murphy parent evan home comfort need okay battle conscience action consequence novel,0.9623,Positive,Dear Evan Hansen
264,2777597,149228,394159,6/2/2019 07:36:11,6/2/2019 07:36:11,absolutely love Dear Evan Hansen never seen musical which means until every time someone caught listening asks what musical about just shrugged said something about mental health think wasn sure what expect from since haven good experiences with movie adaptations pretty good dialogue witty funny could kinda where songs story more context them quick easy read read while waiting tattoo probably took most What didn love story Basically Evan with social anxiety whose therapist trying encourage talk people write positive letters himself asks someone from school sign cast also prints letters school before going therapy However Connor signed cast picks letter notices Evan mentioned sister gets upset takes with Connor then commits suicide found with Evan letter which makes parents think suicide note that Evan best friend then take signed cast further proof story goes from there know what expecting story like certainly wasn what while still intrigued musical still love songs make love Dear Evan Hansen less which opposite what expecting,2921268,public,dear evan hansen musical mean time someone musical something mental health good experience movie adaptation good dialogue witty funny song story context quick easy read what love story social anxiety whose therapist talk people positive letter someone school sign letter school therapy connor cast pick letter notice evan sister upset connor commit suicide letter parent suicide note good friend cast proof story story musical song love dear evan less expecting,0.9712,Positive,Dear Evan Hansen
265,2775281,149228,309800,5/2/2019 09:37:13,5/2/2019 09:37:13,What happens when Even Hansen finds hard when gets caught school does good dealing with anxiety loneliness teens feels genuine would recommend,2918955,public,what hansen school good anxiety loneliness teen genuine,-0.1531,Negative,Dear Evan Hansen
266,2767671,149228,312175,1/2/2019 16:40:02,1/2/2019 16:40:02,have seen Broadway musical only familiar with bare bones story before picking this found fascinating follow along Evan digs himself deeper deeper into trouble small moment that surprisingly dramatic consequences often felt simultaneously both awkward observer desperate know what going happen sure fans show will enjoy being able immerse themselves Evan world different,2911347,public,broadway musical familiar bare bone story picking fascinating follow evan deep deep trouble small moment dramatic consequence awkward observer desperate sure fan able immerse evan world different,0.3612,Positive,Dear Evan Hansen
267,2765815,149228,471192,31/1/2019 19:00:43,31/1/2019 19:00:43,adored musical indulge soundtrack loved didn hold same level magic Broadway play course having seen impossible that affect feelings laughed cried when play February songs routinely bring tear read most this with tear have liked more ending ring true play which also glossed over understand novelisation wanting stray from musical loved getting more backstory from Connor just would liked more something sure what think probably just impossible live such stunning musical still loved this,2909493,public,musical soundtrack hold level magic broadway play course impossible affect feeling february song tear read tear ring true play novelisation stray musical backstory connor something impossible stunning musical,0.8658,Positive,Dear Evan Hansen
268,2762058,149228,248531,30/1/2019 08:15:02,30/1/2019 08:15:02,Supposing local troubled steals letter have been asked write yourself Sherman trying help Evan issues when father left them they relocate found bully Connor family after killed himself This story focus isolation Evan whose single studying whilst working nurse worried about depressed sent local shrink This adolescent finds High School challenging hardly communicating letter becomes creat persona that will make loved friend boyfriend late Connor sister Sonia Murphy family keen connect with that creates mails with Jared acquainted through their mums keen exploit situation make Murphys believe boys were close this that another outsider Alana joins raising funds that have poured since letter published internet becomes power crazy leader Connor Murphy Memorial Garden Fund based orchard where Murphy family used visit with Connor Evan pretends have spent time with Connor ends beautifully crafted story about belonging about mental health figures largely adolescents about getting help them,2905737,public,local steal letter write sherman help issue father relocate connor family story focus isolation whose single nurse depressed local shrink adolescent high school letter creat persona friend boyfriend late connor sister murphy family keen connect mail mum keen exploit situation murphys boy outsider alana fund letter internet power crazy leader connor murphy memorial garden fund orchard murphy family visit connor evan pretend time connor story mental health figure help,0.0516,Positive,Dear Evan Hansen
269,2750271,149228,484663,24/1/2019 08:59:08,24/1/2019 08:59:08,provided Netgalley publisher exchange honest review Living means that haven experienced delights musical version Dear Evan Hanson However heard about this that really requested this Unfortunately whilst this okay lives hype surrounding musical definitely think that there better market about same kind subjects that better makes wonder this needed when people feel much kinship with Dear Evan Hanson musical Does musical being cynical think chance cash Dear Evan Hanson fans Overall terrible have come away understanding some songs from musical better having known story beforehand really wouldn recommend others unless they fellow hard musical,2893972,public,netgalley publisher exchange honest review living mean experienced musical version dear evan hanson hype musical good market kind wonder people kinship dear evan hanson musical musical cynical chance cash dear evan hanson fan terrible song musical story other fellow hard musical,0.9274,Positive,Dear Evan Hansen
270,2750012,149228,343241,24/1/2019 06:00:39,24/1/2019 06:00:39,really enjoyed this wasn sure when started reading great Interesting subjects well written Recommended,2893715,public,great interesting subject,0.7783,Positive,Dear Evan Hansen
271,2744838,149228,485103,21/1/2019 16:33:21,21/1/2019 16:33:21,Thought provoking read mistake lead many more because have courage confess first mistake Loved this story have read anything from this author before will doing from onwards,2888545,public,read mistake many courage confess mistake story anything author,-0.1531,Negative,Dear Evan Hansen
272,2744378,149228,507837,21/1/2019 12:51:51,21/1/2019 12:51:51,land heartfelt that reminds struggles teenage life everyone meet secrets fighting battle that know about keep their head above water Very well written truly engrossing read,2888085,public,land heartfelt teenage life everyone secret battle head water read,0.2263,Positive,Dear Evan Hansen
273,2739501,149228,416711,19/1/2019 04:02:35,19/1/2019 04:02:35,wasn sure with this begin with kept starting then putting back down mistaken turned really good story,2883211,public,sure mistaken good story,0.4019,Positive,Dear Evan Hansen
274,2732701,149228,399861,15/1/2019 13:12:38,15/1/2019 13:12:38,apparently this that based musical musical that never heard some high school anxiety broken Some other signs plaster cast theres with some paperwork number commits suicide There awful like this moment sorry this does stand,2876422,public,musical musical high school anxiety sign plaster cast paperwork number commit suicide awful moment stand,-0.7717,Negative,Dear Evan Hansen
275,2728651,149228,405392,13/1/2019 16:22:12,13/1/2019 16:22:12,Loved This raises many relatable important topics feel alone told through character Evan finds that unrelated events split second decisions spirals control leads situations could never have foreseen some them even good challenged with social situations never felt fits when this begins change struggles with some internal dilemmas want ruin story Just read along ride delighting surprises depths unpredictability makes feel good realise what feel human with faults flaws important read ages,2872375,public,many relatable important topic character evan unrelated event second decision spiral control situation good social situation fit change internal dilemma ruin story ride surprise depth unpredictability good realise human fault important read age,0.5859,Positive,Dear Evan Hansen
276,2722409,149228,376777,10/1/2019 09:57:59,10/1/2019 09:57:59,excited about this such musical Dear Evan Hansen excited when learned that they were coming with novelization story story sticks pretty close story line musical able expand where musical limited think that readers will connect with Evan even more than they already enjoyed this written loved complexity issues that bought Makes very emotional read Would definitely recommend,2866139,public,excited musical dear evan hansen novelization story story stick close story line musical able musical reader complexity issue emotional read,0.6808,Positive,Dear Evan Hansen
277,2718653,149228,232717,8/1/2019 13:27:21,8/1/2019 13:27:21,Very much about troubled teenagers just troubled need serious psychiatric help suicide another young pretending victims unknown best friend interesting tale good read didn grip will interested reviews this made into musical wait,2862387,public,troubled teenager serious psychiatric help young victim unknown good friend interesting tale good read grip interested review musical wait,0.8934,Positive,Dear Evan Hansen
278,2709056,149228,425307,3/1/2019 15:46:52,3/1/2019 15:46:52,love this like slow motion train wreck know should look away just stop watching happen Here this this nobody people barely remember This scared social interaction doesn know like everyone else feels alone feels unknown feels lost chance encounter mistake misunderstanding tumbles head first down rabbit hole creation could have corrected Connor could have corrected Connor parents anxiety gets Then just wants ease their pain make them happy questionable choice leads another another another until neck fantasy loved Evan made some choices that morally well dark grey desire offer some kind comfort Connor family good just gets sidetracked popularity fame girl think Evan good think went about things terrible heart right place mostly also loved having bits with Connor Watching this unfold after gone Starting what really happening with Evan seeing symmetry with life What ever Evan methods argue that outcome good helped family when they were overcome with grief started movement Connor name reached people albeit totally unintentionally made them connect with story provided some light dark even when came crashing down when back being afraid alone there still orchard still movement helped heal Murphy family helped start heal Evan Also someone needs take musical Like right,2852793,public,slow motion train wreck nobody people scared social interaction everyone alone unknown feel chance encounter mistake misunderstanding tumble first rabbit hole creation connor connor parent anxiety ease pain happy questionable choice neck fantasy evan choice dark grey desire kind comfort connor family good sidetracked popularity fame girl good thing terrible heart right place bit connor unfold evan symmetry life what method outcome good family grief movement connor name people connect story light dark afraid movement murphy family heal evan someone musical right,0.8074,Positive,Dear Evan Hansen
279,2696811,149228,445367,27/12/2018 18:52:11,27/12/2018 18:52:11,Books always better than their adaptations what about when adaptation start saying loved this also really love musical both soundtrack broadway production hard compare this preexisting story follows incredibly closely times dialogue almost exact appreciated this wasn trying pretend different also appreciated little bits pieces extra that musical doesn have time love Evan much though what does wrong fully understand happens anxiety feel struggle doesn want upset anyone cause scene backwards instead fighting fighting people believe when says connor didn write note easier agree shows small thing open whole worms that difficult think better than musical this case because think compliments very well those like listening music that matches have literal soundtrack story already Although musical finally coming London live Edinburgh exactly easy down whenever want have this around pick whenever need kick wonderful,2840558,public,book good adaptation adaptation start musical soundtrack broadway production story time dialogue pretend different little bit piece extra musical time love evan wrong anxiety feel struggle anyone scene people connor note easy small thing open whole worm difficult good musical case compliment music literal soundtrack story musical london live edinburgh easy pick kick wonderful,0.9274,Positive,Dear Evan Hansen
280,2696299,149228,309332,27/12/2018 14:12:09,27/12/2018 14:12:09,have that this normal type friends love musical listened soundtrack enjoyed really wanted give enjoyed cringing much choices Evan making Evan makes choices that everyone teenager makes spend ages afterward kicking yourself lingering that decision aftermath given assignment therapist write himself letter every about going good When another student school Connor finds takes Evan convinced life school going over everyone going find some embarrassing things said himself However nothing happens called into principal office confronted Connor parents Connor taken life parents mistakenly believed that wrote letter Evan Evan pretends that Connor were best friends which leads from another another lies just keep getting bigger bigger cannot help feel Evan wants right thing wants make everybody happy making himself happy This would great anyone loves angsty teen read Evan struggles with anxiety choices makes there even parts written from point view Connor that enjoyable read certainly impactful would recommend anyone loves like Simon Homo Sapiens Agenda,2840046,public,normal type friend musical soundtrack much choice evan evan choice everyone teenager age decision aftermath assignment therapist letter good student school connor evan convinced life school everyone embarrassing thing nothing principal office connor parent connor life parent letter connor good friend lie big big right thing everybody happy happy anyone angsty teen anxiety choice part point view connor enjoyable impactful anyone simon homo sapiens agenda,0.9678,Positive,Dear Evan Hansen
281,2694427,149228,382713,26/12/2018 08:57:50,26/12/2018 08:57:50,mean loved show bootlegs useful course Christmas twisted written performed well Thoroughly enjoyed reading this,2838174,public,show bootleg useful course christma twisted reading,0.4404,Positive,Dear Evan Hansen
282,2692904,149228,504863,24/12/2018 13:09:24,24/12/2018 13:09:24,Thank NetGalley Penguin Random House providing with copy review Dear Evan Hansen began life popular beloved Broadway musical before becoming novel this year follows Evan Hansen high school teen been outside whole life thrown into spotlight with series accidental lies about friendship with Connor Murphy troubled classmate committed suicide really excited read this have liked music from musical while haven been able great able read novel form understand storyline much more rather than just reading wikipedia article musicals wish could very deep hopeful that really shows struggles that teens face shows people that they alone with Mental health very important topic especially teens have many pressures them just starting find their place world incredibly important that they have access media that doesn away from Overall really enjoyed this novel hope musical that created,2836653,public,netgalley penguin random house copy review dear evan hansen life popular beloved broadway musical novel year evan high school teen whole life spotlight series accidental friendship connor murphy classmate committed suicide excited read music musical able great able read novel form storyline wikipedia article musical hopeful struggle teen face people alone mental health important topic many pressure place world important access medium novel hope musical,0.9705,Positive,Dear Evan Hansen
283,2689990,149228,269034,22/12/2018 04:12:17,22/12/2018 04:12:17,wanted read this teenage would enjoy found myself deep story forgot reading Evan lives difficult life lonely school home until death friend Connor Murphy catapults into family friendships newfound fame friendships based wanted read Evan could possibly situation which spiralling control There lots teenage angst this novel deals with very subject teenage suicide there here enjoy learn from would definitely recommend,2833740,public,teenage deep story evan difficult life lonely school home death friend connor murphy catapult family friendship newfound fame friendship read evan control teenage angst novel deal teenage suicide enjoy,0.4588,Positive,Dear Evan Hansen
284,2689026,149228,424564,21/12/2018 10:25:34,21/12/2018 10:25:34,Dear Evan Hansen novel based musical same name follows Evan Hansen writes letter himself piece homework given counselor Connor mean takes letter then commits suicide later that night Connor parents then think that letter that Evan wrote Connor suicide note that addressed Connor family invites into their home thinking that Evan Connor best friend when reality actually wasn This story about Evan contemplating continuing that been perpetuated Connor parents actually tell them truth doesn what consequences there will love Dear Evan Hansen Soundtrack wait come west feels like lacking emotion that musical mean when family finds because course they were going that only emotion that from just felt lacking comparison musical stars,2832777,public,dear evan hansen novel musical name evan hansen letter piece homework counselor connor letter commit suicide later night connor parent letter connor suicide note connor family home thinking evan connor good friend reality story evan connor parent truth consequence dear evan hansen soundtrack west emotion musical mean family course emotion comparison musical star,0.7269,Positive,Dear Evan Hansen
